date,depto,num
16/07/2018,CESAR,46
16/07/2018,CESAR,21
16/07/2018,CUNDINAMARCA,24
16/07/2018,GUAJIRA,19
16/07/2018,GUAJIRA,19
16/07/2018,HUILA,50
16/07/2018,META,35
16/07/2018,NARIÑO,22
16/07/2018,NARIÑO,26
16/07/2018,NARIÑO,35
16/07/2018,NARIÑO,25
16/07/2018,NARIÑO,35
16/07/2018,QUINDÍO,23
16/07/2018,SAN ANDRÉS,28
16/07/2018,TOLIMA,35
16/07/2018,TOLIMA,45
16/07/2018,TOLIMA,74
16/07/2018,VALLE,27
16/07/2018,VALLE,42
16/07/2018,VALLE,27
16/07/2018,VALLE,20
16/07/2018,VALLE,33
16/07/2018,VALLE,39
17/07/2018,ANTIOQUIA,22
17/07/2018,ANTIOQUIA,20
17/07/2018,ANTIOQUIA,16
17/07/2018,BOLÍVAR,39
17/07/2018,CAUCA,59
17/07/2018,CESAR,24
17/07/2018,CESAR,24
17/07/2018,CHOCÓ,38
17/07/2018,CHOCÓ,11
17/07/2018,CÓRDOBA,20
17/07/2018,CUNDINAMARCA,27
17/07/2018,CUNDINAMARCA,25
17/07/2018,GUAJIRA,25
17/07/2018,HUILA,16
17/07/2018,HUILA,74
17/07/2018,MAGDALENA,22
17/07/2018,NARIÑO,21
17/07/2018,NARIÑO,4
17/07/2018,QUINDÍO,52
17/07/2018,VALLE,34
17/07/2018,VALLE,51
17/07/2018,VALLE,44
17/07/2018,VALLE,23
17/07/2018,VICHADA,33
18/07/2018,ANTIOQUIA,32
18/07/2018,ANTIOQUIA,19
18/07/2018,ANTIOQUIA,23
18/07/2018,ANTIOQUIA,37
18/07/2018,ANTIOQUIA,31
18/07/2018,ATLÁNTICO,30
18/07/2018,ATLÁNTICO,70
18/07/2018,CALDAS,46
18/07/2018,CALDAS,55
18/07/2018,CAUCA,28
18/07/2018,CESAR,31
18/07/2018,CUNDINAMARCA,57
18/07/2018,GUAJIRA,48
18/07/2018,MAGDALENA,34
18/07/2018,MAGDALENA,40
18/07/2018,MAGDALENA,21
18/07/2018,META,50
18/07/2018,NARIÑO,50
18/07/2018,RISARALDA,29
18/07/2018,RISARALDA,42
18/07/2018,VALLE,20
18/07/2018,VALLE,32
18/07/2018,VALLE,22
19/07/2018,ANTIOQUIA,25
19/07/2018,ANTIOQUIA,38
19/07/2018,ANTIOQUIA,22
19/07/2018,ANTIOQUIA,19
19/07/2018,ANTIOQUIA,20
19/07/2018,BOYACÁ,34
19/07/2018,CESAR,66
19/07/2018,CUNDINAMARCA,47
19/07/2018,GUAVIARE,33
19/07/2018,HUILA,43
19/07/2018,HUILA,18
19/07/2018,META,27
19/07/2018,NORTE DE SANTANDER,35
19/07/2018,QUINDÍO,50
19/07/2018,RISARALDA,29
19/07/2018,RISARALDA,31
19/07/2018,SUCRE,25
19/07/2018,TOLIMA,48
19/07/2018,TOLIMA,34
19/07/2018,VALLE,19
19/07/2018,VALLE,18
19/07/2018,VALLE,36
19/07/2018,VALLE,20
19/07/2018,VALLE,33
19/07/2018,VALLE,16
20/07/2018,ANTIOQUIA,18
20/07/2018,ANTIOQUIA,18
20/07/2018,ANTIOQUIA,46
20/07/2018,ATLÁNTICO,43
20/07/2018,BOLÍVAR,23
20/07/2018,BOLÍVAR,32
20/07/2018,BOLÍVAR,21
20/07/2018,BOLÍVAR,51
20/07/2018,CESAR,38
20/07/2018,CESAR,22
20/07/2018,CESAR,35
20/07/2018,CÓRDOBA,31
20/07/2018,CUNDINAMARCA,17
20/07/2018,CUNDINAMARCA,43
20/07/2018,CUNDINAMARCA,50
20/07/2018,GUAJIRA,29
20/07/2018,HUILA,50
20/07/2018,NARIÑO,28
20/07/2018,NORTE DE SANTANDER,35
20/07/2018,NORTE DE SANTANDER,21
20/07/2018,PUTUMAYO,51
20/07/2018,PUTUMAYO,25
20/07/2018,PUTUMAYO,33
20/07/2018,PUTUMAYO,41
20/07/2018,PUTUMAYO,42
20/07/2018,RISARALDA,24
20/07/2018,SUCRE,35
20/07/2018,VALLE,25
20/07/2018,VALLE,19
20/07/2018,VALLE,40
20/07/2018,VALLE,39
20/07/2018,VALLE,28
21/07/2018,ANTIOQUIA,30
21/07/2018,ANTIOQUIA,15
21/07/2018,ANTIOQUIA,16
21/07/2018,ANTIOQUIA,36
21/07/2018,ANTIOQUIA,17
21/07/2018,BOLÍVAR,31
21/07/2018,BOLÍVAR,33
21/07/2018,BOYACÁ,22
21/07/2018,CAUCA,32
21/07/2018,CAUCA,26
21/07/2018,CAUCA,24
21/07/2018,CHOCÓ,-
21/07/2018,CÓRDOBA,40
21/07/2018,CÓRDOBA,35
21/07/2018,CUNDINAMARCA,19
21/07/2018,CUNDINAMARCA,20
21/07/2018,CUNDINAMARCA,36
21/07/2018,CUNDINAMARCA,35
21/07/2018,CUNDINAMARCA,29
21/07/2018,GUAJIRA,20
21/07/2018,GUAJIRA,19
21/07/2018,MAGDALENA,25
21/07/2018,NARIÑO,31
21/07/2018,NARIÑO,17
21/07/2018,NORTE DE SANTANDER,20
21/07/2018,PUTUMAYO,60
21/07/2018,RISARALDA,40
21/07/2018,RISARALDA,75
21/07/2018,SUCRE,33
21/07/2018,SUCRE,51
21/07/2018,SUCRE,47
21/07/2018,VALLE,19
21/07/2018,VALLE,46
21/07/2018,VALLE,62
21/07/2018,VALLE,20
21/07/2018,VALLE,15
21/07/2018,VALLE,21
22/07/2018,ANTIOQUIA,26
22/07/2018,ANTIOQUIA,28
22/07/2018,ANTIOQUIA,19
22/07/2018,ANTIOQUIA,50
22/07/2018,ATLÁNTICO,27
22/07/2018,ATLÁNTICO,37
22/07/2018,ATLÁNTICO,22
22/07/2018,ATLÁNTICO,16
22/07/2018,ATLÁNTICO,23
22/07/2018,BOLÍVAR,49
22/07/2018,CASANARE,37
22/07/2018,CAUCA,29
22/07/2018,CAUCA,32
22/07/2018,CAUCA,33
22/07/2018,CAUCA,57
22/07/2018,CAUCA,25
22/07/2018,CAUCA,40
22/07/2018,CUNDINAMARCA,29
22/07/2018,CUNDINAMARCA,32
22/07/2018,CUNDINAMARCA,53
22/07/2018,CUNDINAMARCA,22
22/07/2018,GUAJIRA,26
22/07/2018,HUILA,26
22/07/2018,META,5
22/07/2018,META,27
22/07/2018,META,25
22/07/2018,META,26
22/07/2018,NORTE DE SANTANDER,33
22/07/2018,NORTE DE SANTANDER,46
22/07/2018,PUTUMAYO,20
22/07/2018,QUINDÍO,16
22/07/2018,QUINDÍO,20
22/07/2018,SANTANDER,37
22/07/2018,SANTANDER,26
22/07/2018,SANTANDER,59
22/07/2018,TOLIMA,30
22/07/2018,VALLE,18
22/07/2018,VALLE,18
22/07/2018,VALLE,37
22/07/2018,VALLE,41
23/07/2018,ANTIOQUIA,32
23/07/2018,ANTIOQUIA,21
23/07/2018,ANTIOQUIA,18
23/07/2018,ANTIOQUIA,31
23/07/2018,ARAUCA,25
23/07/2018,ATLÁNTICO,31
23/07/2018,CAQUETÁ,34
23/07/2018,CESAR,23
23/07/2018,CUNDINAMARCA,22
23/07/2018,CUNDINAMARCA,34
23/07/2018,CUNDINAMARCA,37
23/07/2018,CUNDINAMARCA,42
23/07/2018,CUNDINAMARCA,52
23/07/2018,CUNDINAMARCA,23
23/07/2018,GUAJIRA,30
23/07/2018,NARIÑO,29
23/07/2018,NORTE DE SANTANDER,61
23/07/2018,RISARALDA,43
23/07/2018,TOLIMA,20
23/07/2018,VALLE,15
23/07/2018,VALLE,24
23/07/2018,VALLE,63
23/07/2018,VALLE,29
23/07/2018,VALLE,22
23/07/2018,VALLE,22
23/07/2018,VALLE,26
23/07/2018,VALLE,33
24/07/2018,ANTIOQUIA,19
24/07/2018,ANTIOQUIA,21
24/07/2018,ANTIOQUIA,56
24/07/2018,ANTIOQUIA,24
24/07/2018,ANTIOQUIA,38
24/07/2018,ANTIOQUIA,37
24/07/2018,ATLÁNTICO,30
24/07/2018,BOYACÁ,34
24/07/2018,CAUCA,33
24/07/2018,CAUCA,36
24/07/2018,CUNDINAMARCA,17
24/07/2018,CUNDINAMARCA,26
24/07/2018,CUNDINAMARCA,53
24/07/2018,CUNDINAMARCA,85
24/07/2018,HUILA,18
24/07/2018,NARIÑO,27
24/07/2018,NORTE DE SANTANDER,21
24/07/2018,NORTE DE SANTANDER,16
24/07/2018,PUTUMAYO,23
24/07/2018,RISARALDA,45
24/07/2018,SANTANDER,22
24/07/2018,SUCRE,23
24/07/2018,TOLIMA,24
24/07/2018,VALLE,25
24/07/2018,VALLE,48
24/07/2018,VALLE,47
24/07/2018,VALLE,76
24/07/2018,VALLE,26
24/07/2018,VALLE,29
25/07/2018,ANTIOQUIA,41
25/07/2018,ANTIOQUIA,50
25/07/2018,ANTIOQUIA,28
25/07/2018,ANTIOQUIA,49
25/07/2018,ANTIOQUIA,38
25/07/2018,ATLÁNTICO,44
25/07/2018,BOLÍVAR,43
25/07/2018,CASANARE,38
25/07/2018,CAUCA,33
25/07/2018,CÓRDOBA,29
25/07/2018,CUNDINAMARCA,47
25/07/2018,CUNDINAMARCA,49
25/07/2018,CUNDINAMARCA,41
25/07/2018,CUNDINAMARCA,1
25/07/2018,NARIÑO,36
25/07/2018,NARIÑO,22
25/07/2018,NARIÑO,17
25/07/2018,NARIÑO,25
25/07/2018,NORTE DE SANTANDER,46
25/07/2018,PUTUMAYO,56
25/07/2018,QUINDÍO,29
25/07/2018,SANTANDER,52
25/07/2018,SANTANDER,35
25/07/2018,VALLE,28
25/07/2018,VALLE,21
25/07/2018,VALLE,37
25/07/2018,VALLE,46
25/07/2018,VALLE,61
25/07/2018,VALLE,43
25/07/2018,VALLE,25
25/07/2018,VALLE,26
25/07/2018,VALLE,36
26/07/2018,ANTIOQUIA,18
26/07/2018,ANTIOQUIA,24
26/07/2018,ANTIOQUIA,18
26/07/2018,ANTIOQUIA,27
26/07/2018,BOLÍVAR,46
26/07/2018,BOYACÁ,74
26/07/2018,CALDAS,79
26/07/2018,CESAR,44
26/07/2018,CHOCÓ,37
26/07/2018,CUNDINAMARCA,24
26/07/2018,CUNDINAMARCA,52
26/07/2018,CUNDINAMARCA,24
26/07/2018,GUAJIRA,20
26/07/2018,META,61
26/07/2018,META,43
26/07/2018,NARIÑO,34
26/07/2018,RISARALDA,45
26/07/2018,RISARALDA,19
26/07/2018,VALLE,45
26/07/2018,VALLE,51
26/07/2018,VALLE,30
26/07/2018,VALLE,33
26/07/2018,VALLE,25
27/07/2018,ANTIOQUIA,28
27/07/2018,ANTIOQUIA,51
27/07/2018,ANTIOQUIA,30
27/07/2018,ANTIOQUIA,30
27/07/2018,ANTIOQUIA,25
27/07/2018,ATLÁNTICO,39
27/07/2018,ATLÁNTICO,24
27/07/2018,CAUCA,38
27/07/2018,CAUCA,35
27/07/2018,CESAR,27
27/07/2018,CHOCÓ,29
27/07/2018,CÓRDOBA,29
27/07/2018,CUNDINAMARCA,40
27/07/2018,CUNDINAMARCA,34
27/07/2018,MAGDALENA,48
27/07/2018,NARIÑO,30
27/07/2018,NARIÑO,26
27/07/2018,NORTE DE SANTANDER,28
27/07/2018,NORTE DE SANTANDER,28
27/07/2018,NORTE DE SANTANDER,20
27/07/2018,SANTANDER,61
27/07/2018,VALLE,30
27/07/2018,VALLE,15
27/07/2018,VALLE,60
27/07/2018,VALLE,22
28/07/2018,ANTIOQUIA,21
28/07/2018,ANTIOQUIA,19
28/07/2018,ANTIOQUIA,24
28/07/2018,ANTIOQUIA,24
28/07/2018,ANTIOQUIA,37
28/07/2018,ANTIOQUIA,44
28/07/2018,ANTIOQUIA,74
28/07/2018,ANTIOQUIA,19
28/07/2018,ANTIOQUIA,23
28/07/2018,ATLÁNTICO,34
28/07/2018,ATLÁNTICO,28
28/07/2018,CAUCA,28
28/07/2018,CESAR,44
28/07/2018,CESAR,52
28/07/2018,CHOCÓ,22
28/07/2018,CÓRDOBA,33
28/07/2018,CUNDINAMARCA,68
28/07/2018,CUNDINAMARCA,37
28/07/2018,GUAJIRA,21
28/07/2018,GUAVIARE,56
28/07/2018,HUILA,26
28/07/2018,META,25
28/07/2018,NARIÑO,67
28/07/2018,NORTE DE SANTANDER,27
28/07/2018,PUTUMAYO,32
28/07/2018,QUINDÍO,18
28/07/2018,QUINDÍO,23
28/07/2018,SANTANDER,25
28/07/2018,TOLIMA,17
28/07/2018,TOLIMA,35
28/07/2018,VALLE,31
28/07/2018,VALLE,26
28/07/2018,VALLE,18
28/07/2018,VALLE,20
28/07/2018,VALLE,36
29/07/2018,ANTIOQUIA,17
29/07/2018,ANTIOQUIA,35
29/07/2018,ANTIOQUIA,17
29/07/2018,ANTIOQUIA,31
29/07/2018,ANTIOQUIA,27
29/07/2018,ATLÁNTICO,22
29/07/2018,ATLÁNTICO,34
29/07/2018,ATLÁNTICO,18
29/07/2018,CALDAS,30
29/07/2018,CAQUETÁ,46
29/07/2018,CAUCA,25
29/07/2018,CAUCA,31
29/07/2018,CAUCA,27
29/07/2018,CUNDINAMARCA,25
29/07/2018,CUNDINAMARCA,35
29/07/2018,CUNDINAMARCA,52
29/07/2018,CUNDINAMARCA,57
29/07/2018,CUNDINAMARCA,28
29/07/2018,CUNDINAMARCA,35
29/07/2018,CUNDINAMARCA,25
29/07/2018,CUNDINAMARCA,20
29/07/2018,CUNDINAMARCA,40
29/07/2018,CUNDINAMARCA,17
29/07/2018,CUNDINAMARCA,25
29/07/2018,HUILA,16
29/07/2018,HUILA,39
29/07/2018,NARIÑO,24
29/07/2018,NARIÑO,43
29/07/2018,NARIÑO,26
29/07/2018,NARIÑO,43
29/07/2018,NORTE DE SANTANDER,17
29/07/2018,PUTUMAYO,36
29/07/2018,VALLE,55
29/07/2018,VALLE,23
29/07/2018,VALLE,50
29/07/2018,VALLE,34
29/07/2018,VALLE,26
29/07/2018,VALLE,29
29/07/2018,VALLE,24
29/07/2018,VALLE,27
29/07/2018,VALLE,57
29/07/2018,VALLE,24
29/07/2018,VALLE,44
29/07/2018,VALLE,18
30/07/2018,ANTIOQUIA,3
30/07/2018,ANTIOQUIA,21
30/07/2018,ANTIOQUIA,35
30/07/2018,ANTIOQUIA,26
30/07/2018,ANTIOQUIA,30
30/07/2018,ARAUCA,31
30/07/2018,ATLÁNTICO,27
30/07/2018,ATLÁNTICO,16
30/07/2018,ATLÁNTICO,22
30/07/2018,ATLÁNTICO,32
30/07/2018,ATLÁNTICO,46
30/07/2018,CAUCA,29
30/07/2018,CAUCA,30
30/07/2018,CAUCA,22
30/07/2018,CAUCA,21
30/07/2018,CESAR,25
30/07/2018,CÓRDOBA,39
30/07/2018,CUNDINAMARCA,23
30/07/2018,CUNDINAMARCA,30
30/07/2018,CUNDINAMARCA,55
30/07/2018,MAGDALENA,21
30/07/2018,META,42
30/07/2018,NARIÑO,33
30/07/2018,NORTE DE SANTANDER,61
30/07/2018,NORTE DE SANTANDER,24
30/07/2018,NORTE DE SANTANDER,27
30/07/2018,NORTE DE SANTANDER,30
30/07/2018,NORTE DE SANTANDER,32
30/07/2018,NORTE DE SANTANDER,34
30/07/2018,NORTE DE SANTANDER,35
30/07/2018,NORTE DE SANTANDER,35
30/07/2018,NORTE DE SANTANDER,36
30/07/2018,NORTE DE SANTANDER,38
30/07/2018,NORTE DE SANTANDER,48
30/07/2018,RISARALDA,25
30/07/2018,TOLIMA,50
30/07/2018,VALLE,14
30/07/2018,VALLE,64
30/07/2018,VALLE,56
31/07/2018,ANTIOQUIA,51
31/07/2018,ANTIOQUIA,36
31/07/2018,ANTIOQUIA,31
31/07/2018,ANTIOQUIA,28
31/07/2018,ATLÁNTICO,33
31/07/2018,CESAR,20
31/07/2018,CUNDINAMARCA,16
31/07/2018,CUNDINAMARCA,31
31/07/2018,CUNDINAMARCA,35
31/07/2018,GUAJIRA,46
31/07/2018,QUINDÍO,42
31/07/2018,QUINDÍO,17
31/07/2018,SANTANDER,48
31/07/2018,TOLIMA,33
31/07/2018,VALLE,46
31/07/2018,VALLE,25
01/08/2018,ANTIOQUIA,70
01/08/2018,ANTIOQUIA,19
01/08/2018,ANTIOQUIA,25
01/08/2018,ANTIOQUIA,43
01/08/2018,CAUCA,33
01/08/2018,CUNDINAMARCA,57
01/08/2018,CUNDINAMARCA,8
01/08/2018,CUNDINAMARCA,40
01/08/2018,CUNDINAMARCA,25
01/08/2018,CUNDINAMARCA,36
01/08/2018,MAGDALENA,35
01/08/2018,MAGDALENA,17
01/08/2018,META,54
01/08/2018,NARIÑO,23
01/08/2018,NORTE DE SANTANDER,24
01/08/2018,NORTE DE SANTANDER,41
01/08/2018,NORTE DE SANTANDER,33
01/08/2018,PUTUMAYO,42
01/08/2018,QUINDÍO,38
01/08/2018,RISARALDA,27
01/08/2018,SANTANDER,45
01/08/2018,SUCRE,32
01/08/2018,VALLE,26
01/08/2018,VALLE,31
01/08/2018,VALLE,26
01/08/2018,VALLE,33
01/08/2018,VALLE,29
02/08/2018,ANTIOQUIA,28
02/08/2018,ANTIOQUIA,19
02/08/2018,ANTIOQUIA,20
02/08/2018,ANTIOQUIA,48
02/08/2018,ANTIOQUIA,28
02/08/2018,ANTIOQUIA,29
02/08/2018,ANTIOQUIA,19
02/08/2018,ANTIOQUIA,31
02/08/2018,ARAUCA,29
02/08/2018,BOLÍVAR,22
02/08/2018,CALDAS,19
02/08/2018,CÓRDOBA,37
02/08/2018,CUNDINAMARCA,32
02/08/2018,CUNDINAMARCA,18
02/08/2018,CUNDINAMARCA,30
02/08/2018,CUNDINAMARCA,30
02/08/2018,CUNDINAMARCA,46
02/08/2018,MAGDALENA,37
02/08/2018,NARIÑO,28
02/08/2018,NARIÑO,29
02/08/2018,QUINDÍO,28
02/08/2018,RISARALDA,24
02/08/2018,SANTANDER,22
02/08/2018,SUCRE,51
02/08/2018,VALLE,23
02/08/2018,VALLE,37
02/08/2018,VALLE,33
02/08/2018,VALLE,46
02/08/2018,VALLE,51
03/08/2018,ANTIOQUIA,32
03/08/2018,ANTIOQUIA,30
03/08/2018,ANTIOQUIA,51
03/08/2018,ANTIOQUIA,17
03/08/2018,ANTIOQUIA,25
03/08/2018,ANTIOQUIA,33
03/08/2018,ANTIOQUIA,23
03/08/2018,ANTIOQUIA,30
03/08/2018,ANTIOQUIA,51
03/08/2018,ANTIOQUIA,23
03/08/2018,ANTIOQUIA,18
03/08/2018,CAQUETÁ,25
03/08/2018,CESAR,31
03/08/2018,CÓRDOBA,20
03/08/2018,CÓRDOBA,20
03/08/2018,CUNDINAMARCA,30
03/08/2018,CUNDINAMARCA,42
03/08/2018,CUNDINAMARCA,42
03/08/2018,HUILA,19
03/08/2018,MAGDALENA,48
03/08/2018,MAGDALENA,39
03/08/2018,NARIÑO,22
03/08/2018,NORTE DE SANTANDER,27
03/08/2018,NORTE DE SANTANDER,20
03/08/2018,SANTANDER,23
03/08/2018,TOLIMA,20
03/08/2018,VALLE,36
03/08/2018,VALLE,13
03/08/2018,VALLE,35
03/08/2018,VALLE,51
03/08/2018,VALLE,16
03/08/2018,VALLE,17
03/08/2018,VALLE,22
03/08/2018,VALLE,28
04/08/2018,ANTIOQUIA,35
04/08/2018,ANTIOQUIA,28
04/08/2018,ANTIOQUIA,32
04/08/2018,ANTIOQUIA,26
04/08/2018,ANTIOQUIA,42
04/08/2018,ANTIOQUIA,48
04/08/2018,ANTIOQUIA,37
04/08/2018,ANTIOQUIA,34
04/08/2018,ARAUCA,67
04/08/2018,ATLÁNTICO,24
04/08/2018,ATLÁNTICO,77
04/08/2018,CALDAS,39
04/08/2018,CALDAS,65
04/08/2018,CASANARE,8
04/08/2018,CAUCA,35
04/08/2018,CAUCA,34
04/08/2018,CESAR,24
04/08/2018,CHOCÓ,36
04/08/2018,CUNDINAMARCA,44
04/08/2018,CUNDINAMARCA,17
04/08/2018,CUNDINAMARCA,32
04/08/2018,CUNDINAMARCA,58
04/08/2018,CUNDINAMARCA,66
04/08/2018,MAGDALENA,36
04/08/2018,META,44
04/08/2018,NORTE DE SANTANDER,34
04/08/2018,PUTUMAYO,14
04/08/2018,RISARALDA,70
04/08/2018,SANTANDER,48
04/08/2018,SUCRE,45
04/08/2018,TOLIMA,43
04/08/2018,TOLIMA,23
04/08/2018,VALLE,47
04/08/2018,VALLE,25
04/08/2018,VALLE,20
04/08/2018,VALLE,14
04/08/2018,VALLE,22
05/08/2018,ANTIOQUIA,38
05/08/2018,ANTIOQUIA,60
05/08/2018,ANTIOQUIA,29
05/08/2018,ANTIOQUIA,38
05/08/2018,ANTIOQUIA,30
05/08/2018,ANTIOQUIA,22
05/08/2018,ARAUCA,41
05/08/2018,ATLÁNTICO,51
05/08/2018,ATLÁNTICO,31
05/08/2018,ATLÁNTICO,22
05/08/2018,BOLÍVAR,22
05/08/2018,BOLÍVAR,20
05/08/2018,BOLÍVAR,63
05/08/2018,CALDAS,22
05/08/2018,CALDAS,27
05/08/2018,CALDAS,25
05/08/2018,CALDAS,27
05/08/2018,CAUCA,27
05/08/2018,CHOCÓ,23
05/08/2018,CHOCÓ,47
05/08/2018,CHOCÓ,24
05/08/2018,CÓRDOBA,31
05/08/2018,CÓRDOBA,39
05/08/2018,CUNDINAMARCA,21
05/08/2018,CUNDINAMARCA,24
05/08/2018,CUNDINAMARCA,32
05/08/2018,GUAJIRA,25
05/08/2018,MAGDALENA,19
05/08/2018,MAGDALENA,66
05/08/2018,META,29
05/08/2018,NARIÑO,18
05/08/2018,NARIÑO,36
05/08/2018,NARIÑO,55
05/08/2018,NORTE DE SANTANDER,34
05/08/2018,PUTUMAYO,30
05/08/2018,PUTUMAYO,25
05/08/2018,QUINDÍO,29
05/08/2018,QUINDÍO,16
05/08/2018,QUINDÍO,46
05/08/2018,QUINDÍO,22
05/08/2018,RISARALDA,45
05/08/2018,TOLIMA,52
05/08/2018,VALLE,20
05/08/2018,VALLE,27
05/08/2018,VALLE,42
05/08/2018,VALLE,28
05/08/2018,VALLE,20
05/08/2018,VALLE,29
05/08/2018,VALLE,27
05/08/2018,VALLE,18
05/08/2018,VALLE,31
05/08/2018,VALLE,25
05/08/2018,VALLE,36
05/08/2018,VALLE,33
05/08/2018,VALLE,23
05/08/2018,VALLE,23
06/08/2018,ANTIOQUIA,25
06/08/2018,ANTIOQUIA,28
06/08/2018,ANTIOQUIA,37
06/08/2018,ANTIOQUIA,68
06/08/2018,ANTIOQUIA,30
06/08/2018,ANTIOQUIA,21
06/08/2018,ARAUCA,29
06/08/2018,ATLÁNTICO,48
06/08/2018,ATLÁNTICO,57
06/08/2018,CALDAS,63
06/08/2018,CALDAS,42
06/08/2018,CALDAS,54
06/08/2018,CAUCA,47
06/08/2018,CAUCA,18
06/08/2018,CAUCA,50
06/08/2018,CESAR,28
06/08/2018,CÓRDOBA,68
06/08/2018,CUNDINAMARCA,26
06/08/2018,CUNDINAMARCA,19
06/08/2018,CUNDINAMARCA,24
06/08/2018,GUAJIRA,38
06/08/2018,HUILA,46
06/08/2018,HUILA,65
06/08/2018,META,23
06/08/2018,NARIÑO,21
06/08/2018,NARIÑO,26
06/08/2018,NORTE DE SANTANDER,48
06/08/2018,NORTE DE SANTANDER,21
06/08/2018,SANTANDER,22
06/08/2018,VALLE,34
06/08/2018,VALLE,23
06/08/2018,VALLE,45
06/08/2018,VALLE,68
07/08/2018,ANTIOQUIA,30
07/08/2018,ANTIOQUIA,30
07/08/2018,ANTIOQUIA,60
07/08/2018,ANTIOQUIA,21
07/08/2018,ATLÁNTICO,19
07/08/2018,ATLÁNTICO,28
07/08/2018,BOLÍVAR,72
07/08/2018,CAUCA,35
07/08/2018,CÓRDOBA,23
07/08/2018,CÓRDOBA,26
07/08/2018,MAGDALENA,41
07/08/2018,NARIÑO,31
07/08/2018,NARIÑO,43
07/08/2018,NORTE DE SANTANDER,53
07/08/2018,PUTUMAYO,27
07/08/2018,RISARALDA,49
07/08/2018,VALLE,42
07/08/2018,VALLE,34
07/08/2018,VALLE,30
07/08/2018,VALLE,50
07/08/2018,VALLE,70
07/08/2018,VALLE,25
07/08/2018,VALLE,35
07/08/2018,VALLE,23
08/08/2018,ANTIOQUIA,28
08/08/2018,ANTIOQUIA,32
08/08/2018,BOLÍVAR,38
08/08/2018,BOLÍVAR,26
08/08/2018,CESAR,36
08/08/2018,CHOCÓ,-
08/08/2018,CUNDINAMARCA,50
08/08/2018,CUNDINAMARCA,38
08/08/2018,CUNDINAMARCA,25
08/08/2018,CUNDINAMARCA,29
08/08/2018,CUNDINAMARCA,32
08/08/2018,GUAJIRA,23
08/08/2018,HUILA,24
08/08/2018,HUILA,36
08/08/2018,HUILA,89
08/08/2018,NORTE DE SANTANDER,28
08/08/2018,PUTUMAYO,49
08/08/2018,TOLIMA,24
08/08/2018,TOLIMA,45
08/08/2018,VALLE,31
08/08/2018,VALLE,40
08/08/2018,VALLE,24
08/08/2018,VALLE,22
08/08/2018,VALLE,23
08/08/2018,VALLE,23
08/08/2018,VALLE,5
09/08/2018,ANTIOQUIA,21
09/08/2018,ANTIOQUIA,22
09/08/2018,ANTIOQUIA,22
09/08/2018,ANTIOQUIA,44
09/08/2018,ANTIOQUIA,30
09/08/2018,ANTIOQUIA,19
09/08/2018,ANTIOQUIA,35
09/08/2018,BOLÍVAR,28
09/08/2018,CAUCA,24
09/08/2018,CÓRDOBA,42
09/08/2018,CUNDINAMARCA,42
09/08/2018,CUNDINAMARCA,52
09/08/2018,META,55
09/08/2018,NARIÑO,19
09/08/2018,NARIÑO,19
09/08/2018,NORTE DE SANTANDER,39
09/08/2018,NORTE DE SANTANDER,25
09/08/2018,PUTUMAYO,60
09/08/2018,QUINDÍO,35
09/08/2018,VALLE,21
09/08/2018,VALLE,14
09/08/2018,VALLE,15
09/08/2018,VALLE,22
10/08/2018,ANTIOQUIA,53
10/08/2018,ANTIOQUIA,18
10/08/2018,ANTIOQUIA,33
10/08/2018,ARAUCA,24
10/08/2018,ATLÁNTICO,18
10/08/2018,CALDAS,69
10/08/2018,CAUCA,59
10/08/2018,CAUCA,29
10/08/2018,CAUCA,30
10/08/2018,CAUCA,62
10/08/2018,CAUCA,25
10/08/2018,CESAR,19
10/08/2018,CÓRDOBA,30
10/08/2018,CÓRDOBA,44
10/08/2018,CUNDINAMARCA,50
10/08/2018,CUNDINAMARCA,82
10/08/2018,NARIÑO,27
10/08/2018,NORTE DE SANTANDER,29
10/08/2018,NORTE DE SANTANDER,38
10/08/2018,RISARALDA,24
10/08/2018,SAN ANDRÉS,50
10/08/2018,VALLE,29
10/08/2018,VALLE,13
10/08/2018,VALLE,17
10/08/2018,VALLE,26
10/08/2018,VALLE,45
10/08/2018,VALLE,15
10/08/2018,VALLE,48
10/08/2018,VALLE,26
10/08/2018,VALLE,13
11/08/2018,ANTIOQUIA,31
11/08/2018,ANTIOQUIA,19
11/08/2018,ANTIOQUIA,20
11/08/2018,ANTIOQUIA,26
11/08/2018,ANTIOQUIA,46
11/08/2018,ANTIOQUIA,56
11/08/2018,ANTIOQUIA,20
11/08/2018,ANTIOQUIA,34
11/08/2018,ANTIOQUIA,30
11/08/2018,ANTIOQUIA,19
11/08/2018,ANTIOQUIA,46
11/08/2018,ATLÁNTICO,35
11/08/2018,ATLÁNTICO,34
11/08/2018,ATLÁNTICO,36
11/08/2018,BOLÍVAR,28
11/08/2018,BOLÍVAR,25
11/08/2018,CAQUETÁ,30
11/08/2018,CAQUETÁ,23
11/08/2018,CAQUETÁ,41
11/08/2018,CUNDINAMARCA,46
11/08/2018,CUNDINAMARCA,28
11/08/2018,CUNDINAMARCA,25
11/08/2018,CUNDINAMARCA,36
11/08/2018,CUNDINAMARCA,71
11/08/2018,CUNDINAMARCA,30
11/08/2018,HUILA,54
11/08/2018,META,20
11/08/2018,NARIÑO,18
11/08/2018,NORTE DE SANTANDER,43
